date,open,high,low,close,volume
2024-12-16,58000.0,63400.0,50100.0,51800.0,3164985
2024-12-17,53100.0,54700.0,51000.0,52800.0,573418
2024-12-18,52000.0,53800.0,52000.0,52900.0,193424
2024-12-19,51100.0,54800.0,51000.0,54000.0,243537
2024-12-20,53800.0,54000.0,48800.0,49700.0,223191
2024-12-23,50600.0,50800.0,48350.0,48650.0,163700
2024-12-24,48800.0,48800.0,46350.0,46450.0,167724
2024-12-26,46500.0,47350.0,45000.0,46500.0,139979
2024-12-27,46400.0,46400.0,43300.0,43650.0,112932
2024-12-30,42600.0,43400.0,41600.0,42850.0,130200
2025-01-02,43450.0,49150.0,43100.0,47000.0,270444
2025-01-03,47000.0,48850.0,45650.0,48200.0,87317
2025-01-06,48500.0,51700.0,47150.0,50600.0,132795
2025-01-07,50700.0,51300.0,48550.0,50200.0,62102
2025-01-08,50000.0,51600.0,48800.0,50900.0,68526
2025-01-09,50300.0,52000.0,48350.0,51700.0,115345
2025-01-10,51700.0,52000.0,50500.0,51700.0,44698
2025-01-13,51500.0,52200.0,49750.0,51700.0,59572
2025-01-14,52100.0,55300.0,51200.0,54300.0,180136
2025-01-15,53800.0,55200.0,52700.0,53400.0,84321
2025-01-16,53400.0,54100.0,50700.0,51000.0,117918
2025-01-17,51500.0,51500.0,49650.0,50300.0,74803
2025-01-20,50300.0,54000.0,49800.0,53000.0,80829
2025-01-21,52500.0,54200.0,52300.0,53200.0,55921
2025-01-22,53100.0,53500.0,51000.0,51600.0,59617
2025-01-23,51900.0,52600.0,51000.0,51300.0,34767
2025-01-24,51300.0,61000.0,51000.0,58000.0,386125
2025-01-31,58300.0,59500.0,57000.0,58200.0,77931
2025-02-03,57800.0,58000.0,53900.0,54400.0,88405
2025-02-04,55000.0,60000.0,55000.0,60000.0,108137
2025-02-05,59700.0,61200.0,57100.0,60400.0,106712
2025-02-06,60400.0,61600.0,57900.0,59900.0,87553
2025-02-07,61600.0,65400.0,61600.0,64400.0,303659
2025-02-10,64600.0,65800.0,59900.0,60700.0,143936
2025-02-11,63900.0,68500.0,61000.0,66500.0,524166
2025-02-12,68900.0,74700.0,64100.0,65300.0,1262618
2025-02-13,66000.0,66100.0,62500.0,65500.0,219687
2025-02-14,66500.0,66500.0,61400.0,62000.0,175610
2025-02-17,63000.0,64800.0,60800.0,63100.0,121544
2025-02-18,65800.0,70400.0,65800.0,67700.0,531942
2025-02-19,67700.0,68900.0,64100.0,66600.0,186721
2025-02-20,66700.0,68400.0,63600.0,64900.0,145276
2025-02-21,64300.0,71300.0,63700.0,69900.0,303525
2025-02-24,68800.0,69800.0,66300.0,69000.0,121524
2025-02-25,69300.0,70500.0,67000.0,69100.0,106746
2025-02-26,69100.0,71900.0,64300.0,66000.0,109606
2025-02-27,66300.0,67400.0,64700.0,66100.0,41993
2025-02-28,64700.0,66900.0,64100.0,64800.0,76106
2025-03-04,66800.0,70500.0,66800.0,69400.0,204604
2025-03-05,68600.0,77800.0,67700.0,77300.0,283834
2025-03-06,79800.0,83000.0,76800.0,81400.0,279704
2025-03-07,80900.0,83000.0,79500.0,80700.0,112027
2025-03-10,80800.0,84000.0,77700.0,84000.0,175192
2025-03-11,80500.0,87400.0,77600.0,86100.0,182307
2025-03-12,85500.0,88900.0,76000.0,77000.0,269795
2025-03-13,78800.0,83900.0,77000.0,82200.0,219361
2025-03-14,82500.0,83900.0,78100.0,79000.0,109307
2025-03-17,80600.0,88300.0,79100.0,86100.0,195277
2025-03-18,85200.0,88300.0,82000.0,84900.0,155375
2025-03-19,87500.0,88000.0,84400.0,85200.0,95789
2025-03-20,83600.0,83900.0,78500.0,80500.0,171519
2025-03-21,77000.0,86600.0,76700.0,85000.0,197600
2025-03-24,88000.0,91200.0,82400.0,83500.0,135675
2025-03-25,82000.0,84000.0,78500.0,80100.0,89954
2025-03-26,80100.0,83500.0,76900.0,80700.0,106423
2025-03-27,81200.0,83700.0,79200.0,81400.0,66466
2025-03-28,81200.0,81200.0,75000.0,77000.0,97356
2025-03-31,73500.0,80600.0,73500.0,78800.0,84230
2025-04-01,79500.0,81300.0,78400.0,78800.0,58351
2025-04-02,79100.0,79300.0,75100.0,75400.0,80854
2025-04-03,75000.0,82600.0,74000.0,82000.0,109817
2025-04-04,82600.0,82600.0,76300.0,79900.0,63822
2025-04-07,76400.0,77000.0,73000.0,73000.0,68205
2025-04-08,76000.0,79000.0,73400.0,77800.0,67271
2025-04-09,77800.0,79300.0,75700.0,76800.0,49728
2025-04-10,80200.0,83400.0,78100.0,83200.0,76901
2025-04-11,83100.0,88000.0,81900.0,88000.0,60430
2025-04-14,89600.0,89800.0,86100.0,88000.0,38372
2025-04-15,88700.0,88700.0,86500.0,88200.0,32703
2025-04-16,88900.0,94900.0,87400.0,91000.0,97050
2025-04-17,93300.0,94400.0,90400.0,93700.0,47400
2025-04-18,94200.0,94200.0,91700.0,91700.0,28876
2025-04-21,94000.0,94000.0,90000.0,91900.0,24514
2025-04-22,91800.0,97600.0,91700.0,95500.0,63112
2025-04-23,95300.0,95800.0,92700.0,94000.0,34266
2025-04-24,94000.0,95500.0,91000.0,95000.0,41138
2025-04-25,94700.0,95600.0,93100.0,94800.0,24517
2025-04-28,96000.0,101500.0,95100.0,97800.0,106643
2025-04-29,97800.0,98900.0,93400.0,98500.0,47875
2025-04-30,99000.0,100800.0,96700.0,99400.0,49101
2025-05-02,99400.0,105000.0,99100.0,103400.0,48947
2025-05-07,106500.0,107100.0,103500.0,105500.0,49117
2025-05-08,104200.0,113900.0,103000.0,110600.0,64737
2025-05-09,112700.0,115200.0,111600.0,112600.0,44892
2025-05-12,113000.0,113500.0,103000.0,107000.0,87207
2025-05-13,101200.0,102600.0,97500.0,101400.0,152758
2025-05-14,101800.0,104500.0,100400.0,101400.0,34485
2025-05-15,101500.0,104500.0,99600.0,101900.0,39297
2025-05-16,102800.0,107400.0,100100.0,107000.0,75700
2025-05-19,104700.0,108000.0,102100.0,103200.0,46518
2025-05-20,105700.0,105900.0,102600.0,104100.0,54448
2025-05-21,103100.0,113900.0,102500.0,113200.0,102287
2025-05-22,111500.0,112400.0,108000.0,112000.0,49032
2025-05-23,112000.0,120300.0,110900.0,118500.0,52116
2025-05-26,117900.0,130400.0,116200.0,128300.0,70691
2025-05-27,132000.0,133000.0,127000.0,131200.0,52169
2025-05-28,131100.0,133500.0,125000.0,128800.0,59713
2025-05-29,130900.0,133800.0,126800.0,129200.0,59361
2025-05-30,127600.0,129900.0,124800.0,128900.0,33315
2025-06-02,128600.0,131900.0,126300.0,130900.0,45651
2025-06-04,133000.0,133400.0,121000.0,126800.0,63229
2025-06-05,127000.0,129100.0,125000.0,127500.0,48165
2025-06-09,128800.0,128800.0,116200.0,121200.0,88651
2025-06-10,122100.0,125700.0,121400.0,125200.0,38549
2025-06-11,126300.0,126300.0,120100.0,122700.0,61014
2025-06-12,123700.0,124300.0,119900.0,122500.0,60055
2025-06-13,123400.0,135000.0,122800.0,131600.0,180600
2025-06-16,137300.0,141100.0,133500.0,139200.0,102153
2025-06-17,137500.0,139100.0,133100.0,138200.0,77513
2025-06-18,141900.0,142500.0,133400.0,134600.0,60615
2025-06-19,137000.0,151300.0,136900.0,149700.0,93922
2025-06-20,157000.0,159000.0,149600.0,155900.0,69581
2025-06-23,170000.0,170900.0,155900.0,163800.0,100756
2025-06-24,156400.0,162100.0,153100.0,155300.0,104066
2025-06-25,154900.0,157600.0,151000.0,151300.0,65715
2025-06-26,155300.0,158500.0,151000.0,153800.0,49620
2025-06-27,156100.0,161800.0,155800.0,158100.0,57364
2025-06-30,155500.0,157100.0,150500.0,150500.0,45178
2025-07-01,152500.0,162900.0,151100.0,158300.0,57590
2025-07-02,161100.0,161500.0,153400.0,158300.0,32938
2025-07-03,164400.0,165800.0,149000.0,153600.0,71016
2025-07-04,153600.0,154000.0,143400.0,144000.0,54230
2025-07-07,141100.0,151800.0,141100.0,147500.0,37596
2025-07-08,150000.0,150000.0,145200.0,149000.0,26871
2025-07-09,151900.0,162000.0,150000.0,158000.0,50916
2025-07-10,156100.0,168000.0,155700.0,167000.0,60992
2025-07-11,167400.0,169700.0,162400.0,162700.0,35391
2025-07-14,165000.0,181100.0,165000.0,168300.0,55957
2025-07-15,171700.0,183800.0,171700.0,183800.0,51044
2025-07-16,183800.0,194000.0,177000.0,189300.0,51070
2025-07-17,193500.0,194600.0,189000.0,189300.0,37118
2025-07-18,190000.0,192700.0,185200.0,186400.0,30798
2025-07-21,187900.0,197600.0,186000.0,189000.0,43436
2025-07-22,189000.0,191900.0,181000.0,185300.0,27802
2025-07-23,186000.0,188700.0,180000.0,183400.0,31986
2025-07-24,183800.0,187400.0,171500.0,176200.0,72446
2025-07-25,178000.0,184900.0,170200.0,175000.0,29804
2025-07-28,177700.0,177700.0,162800.0,163300.0,71310
2025-07-29,165300.0,168600.0,158600.0,166900.0,64477
2025-07-30,169000.0,169300.0,163600.0,164100.0,26765
2025-07-31,165200.0,166000.0,156100.0,162100.0,46606
2025-08-01,161200.0,161200.0,153300.0,157500.0,30327
2025-08-04,155000.0,161700.0,153000.0,160000.0,36042
2025-08-05,162900.0,170800.0,162500.0,168900.0,41882
2025-08-06,166100.0,167200.0,158800.0,163300.0,59589
2025-08-07,164100.0,169400.0,163000.0,166800.0,29632
2025-08-08,162600.0,162700.0,154600.0,158700.0,42408
2025-08-11,156000.0,159000.0,155500.0,155900.0,22803
2025-08-12,157400.0,160500.0,151400.0,153400.0,37294
2025-08-13,153600.0,160000.0,150600.0,159600.0,30435
2025-08-14,159600.0,163800.0,158900.0,162000.0,19935
2025-08-18,156200.0,162000.0,156200.0,160800.0,17163
2025-08-19,156700.0,158900.0,141400.0,143700.0,80670
2025-08-20,140000.0,146000.0,136300.0,143700.0,99289
2025-08-21,144500.0,148500.0,144300.0,146300.0,32563
2025-08-22,146400.0,151500.0,146300.0,148600.0,45734
2025-08-25,152500.0,153700.0,149300.0,153100.0,21247
2025-08-26,152400.0,167500.0,148000.0,165300.0,113892
2025-08-27,168200.0,171500.0,162900.0,166500.0,34620
2025-08-28,166800.0,171400.0,163100.0,170000.0,35315
2025-08-29,170500.0,179300.0,170100.0,179200.0,44333
2025-09-01,180000.0,195200.0,180000.0,193000.0,59778
2025-09-02,192000.0,209500.0,188100.0,209000.0,38275
2025-09-03,212000.0,222000.0,208500.0,214000.0,43093
2025-09-04,205500.0,214500.0,200000.0,213500.0,50347
2025-09-05,211500.0,214500.0,202000.0,205000.0,25217
2025-09-08,204000.0,210000.0,201500.0,208000.0,16010
2025-09-09,208500.0,210000.0,203000.0,205500.0,14665
2025-09-10,202500.0,209500.0,194700.0,198400.0,35946
2025-09-11,199200.0,215500.0,195000.0,213500.0,41422
2025-09-12,218500.0,219500.0,205000.0,209500.0,43893
2025-09-15,209000.0,213500.0,204500.0,210000.0,23225
2025-09-16,210500.0,219500.0,210500.0,218000.0,24952
2025-09-17,219000.0,221000.0,214500.0,215500.0,12301
2025-09-18,219000.0,224500.0,214500.0,217500.0,11647
2025-09-19,216500.0,222000.0,213500.0,215500.0,8969
2025-09-22,217000.0,217000.0,200000.0,205000.0,53994
2025-09-23,205000.0,211000.0,201000.0,204500.0,18766
2025-09-24,206500.0,218500.0,204500.0,218000.0,31577
2025-09-25,222500.0,222500.0,214000.0,214500.0,17487
2025-09-26,218000.0,218500.0,206000.0,207500.0,15890
2025-09-29,211500.0,221000.0,208000.0,219000.0,17984
2025-09-30,223000.0,229000.0,218500.0,222500.0,16687
2025-10-01,230000.0,230000.0,216000.0,220500.0,16193
2025-10-02,225000.0,225000.0,209000.0,218000.0,25547
2025-10-10,217500.0,217500.0,201000.0,201000.0,33233
2025-10-13,197000.0,205500.0,195000.0,197200.0,19153
2025-10-14,199900.0,199900.0,185200.0,189500.0,18066
2025-10-15,194400.0,194400.0,189000.0,191900.0,13991
2025-10-16,191100.0,191100.0,180000.0,186600.0,26662
2025-10-17,188600.0,188600.0,178000.0,179400.0,19742
2025-10-20,181100.0,202500.0,180000.0,197000.0,55147
2025-10-21,199900.0,206000.0,194100.0,196700.0,30040
2025-10-22,196100.0,206500.0,194000.0,195400.0,26345
2025-10-23,199700.0,200000.0,193600.0,197900.0,23466
2025-10-24,199400.0,199400.0,187500.0,190300.0,30206
2025-10-27,191000.0,196800.0,189000.0,191800.0,25671
2025-10-28,192300.0,194500.0,188300.0,191000.0,16437
2025-10-29,191000.0,191000.0,183700.0,186600.0,27605
2025-10-30,189800.0,190800.0,180200.0,190800.0,16958
2025-10-31,189700.0,190200.0,186000.0,186100.0,18428
2025-11-03,185500.0,192500.0,185500.0,190000.0,22399
2025-11-04,191800.0,191800.0,186900.0,187700.0,11147
2025-11-05,185100.0,185100.0,171000.0,175000.0,54754
2025-11-06,181800.0,181800.0,175400.0,175500.0,10709
2025-11-07,167500.0,173700.0,165000.0,168100.0,20310
2025-11-10,168500.0,177400.0,168400.0,171100.0,19777
2025-11-11,176000.0,177000.0,167300.0,167900.0,13507
2025-11-12,169600.0,170000.0,163000.0,166000.0,19802
2025-11-13,166100.0,167100.0,162000.0,165100.0,8595
2025-11-14,165100.0,167600.0,161600.0,162400.0,13690
2025-11-17,163000.0,164300.0,160000.0,160800.0,11781
2025-11-18,160700.0,163500.0,151400.0,153300.0,38242
2025-11-19,154400.0,154400.0,145900.0,152000.0,21256
2025-11-20,153500.0,153700.0,148700.0,150800.0,30164
2025-11-21,146500.0,147700.0,135000.0,136400.0,40230
2025-11-24,138000.0,138400.0,126100.0,129300.0,72989
2025-11-25,131000.0,132500.0,125900.0,130000.0,37610
2025-11-26,128800.0,130400.0,124200.0,126600.0,50358
2025-11-27,127700.0,129400.0,125300.0,126200.0,23666
2025-11-28,128200.0,128200.0,118500.0,121600.0,44978
2025-12-01,120400.0,123800.0,117400.0,118000.0,22495
2025-12-02,119500.0,124900.0,116400.0,124900.0,21092
2025-12-03,125300.0,126900.0,120500.0,121900.0,15476
